step,loss
1,11.952342987060547
2,11.989408493041992
3,11.930445671081543
4,11.915346145629883
5,11.960420608520508
6,11.905557632446289
7,11.949579238891602
8,11.9307222366333
9,11.915888786315918
10,11.875720977783203
11,11.949914932250977
12,11.911853790283203
13,11.905364990234375
14,11.868958473205566
15,11.962268829345703
16,12.001981735229492
17,11.970288276672363
18,11.905181884765625
19,11.998079299926758
20,11.978412628173828
21,11.936776161193848
22,11.938977241516113
23,11.895614624023438
24,11.943464279174805
25,11.954977989196777
26,11.917216300964355
27,11.985371589660645
28,11.935561180114746
29,12.017548561096191
30,11.9130220413208
31,11.999774932861328
32,11.952695846557617
33,11.9592866897583
34,11.936882019042969
35,11.954684257507324
36,11.92245101928711
37,11.971261024475098
38,11.924820899963379
39,11.951042175292969
40,11.966217041015625
41,11.964067459106445
42,11.944737434387207
43,11.928295135498047
44,11.910469055175781
45,11.993834495544434
46,12.014477729797363
47,11.901711463928223
48,11.849685668945312
49,11.933442115783691
50,11.950607299804688
51,11.855867385864258
52,11.952753067016602
53,11.919540405273438
54,11.900165557861328
55,11.946170806884766
56,12.002523422241211
57,11.928412437438965
58,11.95919132232666
59,11.936866760253906
60,11.945380210876465
61,11.920982360839844
62,11.940196990966797
63,11.938358306884766
64,11.954856872558594
65,11.910740852355957
66,11.92061710357666
67,11.972291946411133
68,11.93303394317627
69,11.938886642456055
70,11.920393943786621
71,11.918055534362793
72,11.879609107971191
73,11.866958618164062
74,11.949843406677246
75,11.87846851348877
76,11.8923978805542
77,11.971161842346191
78,11.931469917297363
79,11.918107986450195
80,11.888764381408691
81,11.918366432189941
82,11.92286205291748
83,11.86889362335205
84,11.937566757202148
85,11.919169425964355
86,11.947669982910156
87,11.856650352478027
88,11.922883033752441
89,11.926849365234375
90,11.892529487609863
91,11.8994779586792
92,11.90980339050293
93,11.86098575592041
94,11.960688591003418
95,11.797470092773438
96,11.86674976348877
97,11.965229034423828
98,11.899188995361328
99,11.760367393493652
100,11.891727447509766
101,11.885879516601562
102,11.84121036529541
103,11.94386100769043
104,11.897624969482422
105,11.898459434509277
106,11.883076667785645
107,11.881377220153809
108,11.918325424194336
109,11.877147674560547
110,11.87304973602295
111,11.843144416809082
112,11.91518783569336
113,11.865853309631348
114,11.924991607666016
115,11.87012767791748
116,11.907007217407227
117,11.880819320678711
118,11.913140296936035
119,11.889544486999512
120,11.940902709960938
121,11.903635025024414
122,11.76038932800293
123,11.924744606018066
124,11.898639678955078
125,11.936248779296875
126,11.931687355041504
127,11.820868492126465
128,11.89047622680664
129,11.876397132873535
130,11.9256591796875
131,11.883268356323242
132,11.882697105407715
133,11.857303619384766
134,11.930086135864258
135,11.930241584777832
136,11.843137741088867
137,11.875876426696777
138,11.918188095092773
139,11.86843490600586
140,11.876119613647461
141,11.852580070495605
142,11.848701477050781
143,11.821218490600586
144,11.896047592163086
145,11.908011436462402
146,11.846456527709961
147,11.988180160522461
148,11.885952949523926
149,11.89775562286377
150,11.897233009338379
151,11.86684799194336
152,11.859305381774902
153,11.917021751403809
154,11.937884330749512
155,11.894792556762695
156,11.879508018493652
157,11.922035217285156
158,11.902398109436035
159,11.840458869934082
160,11.89942455291748
161,11.884056091308594
162,11.879130363464355
163,11.823269844055176
164,11.926193237304688
165,11.874777793884277
166,11.825592994689941
167,11.872235298156738
168,11.931522369384766
169,11.85853099822998
170,11.927372932434082
171,11.788570404052734
172,11.920150756835938
173,11.861096382141113
174,11.89045238494873
175,11.837944984436035
176,11.902235984802246
177,11.898582458496094
178,11.948949813842773
179,11.795320510864258
180,11.855122566223145
181,11.70649242401123
182,11.912014961242676
183,11.898797035217285
184,11.937887191772461
185,11.93055248260498
186,11.940494537353516
187,11.836379051208496
188,11.901212692260742
