step,loss
1,11.924790382385254
2,11.849637031555176
3,11.989481925964355
4,11.937546730041504
5,11.908138275146484
6,11.936062812805176
7,11.985042572021484
8,11.901294708251953
9,11.919561386108398
10,11.87032699584961
11,11.844827651977539
12,11.880319595336914
13,11.799759864807129
14,11.818483352661133
15,11.763028144836426
16,11.827329635620117
17,11.729996681213379
18,11.743865966796875
19,11.686592102050781
20,11.656930923461914
21,11.616512298583984
22,11.612658500671387
23,11.658567428588867
24,11.519044876098633
25,11.504822731018066
26,11.414907455444336
27,11.563363075256348
28,11.4119873046875
29,11.330794334411621
30,11.161293029785156
31,11.266961097717285
32,11.429912567138672
33,11.410335540771484
34,11.397435188293457
35,11.137712478637695
36,11.379988670349121
37,11.296841621398926
38,11.14969253540039
39,11.046085357666016
40,11.26111125946045
41,10.951189041137695
42,11.1731595993042
43,11.044917106628418
44,11.047307968139648
45,10.672500610351562
46,11.293612480163574
47,10.714945793151855
48,10.550712585449219
49,10.592297554016113
50,10.781794548034668
51,11.005839347839355
52,10.927580833435059
53,10.862743377685547
54,10.928985595703125
55,11.022981643676758
56,10.509763717651367
57,10.6405611038208
58,11.050942420959473
59,10.9873685836792
60,10.690990447998047
61,10.754950523376465
62,10.647029876708984
63,10.579280853271484
64,10.490272521972656
65,10.80662727355957
66,10.805069923400879
67,10.64409065246582
68,10.440333366394043
69,10.568280220031738
70,10.652776718139648
71,10.60352611541748
72,10.216376304626465
73,10.333954811096191
74,10.183014869689941
75,10.273272514343262
76,10.683295249938965
77,10.436827659606934
78,10.667742729187012
79,10.42430305480957
80,10.311531066894531
81,10.414497375488281
82,10.32453727722168
83,9.736568450927734
84,10.485034942626953
85,10.490864753723145
86,9.930094718933105
87,10.145341873168945
88,10.51830768585205
89,10.316749572753906
90,10.112046241760254
91,10.252142906188965
92,10.032454490661621
93,10.252029418945312
94,10.234077453613281
95,10.077637672424316
96,10.101630210876465
97,10.007362365722656
98,10.324296951293945
99,9.674420356750488
100,10.112890243530273
101,10.021496772766113
102,10.261197090148926
103,10.169532775878906
104,10.20698356628418
105,10.188091278076172
106,9.954216003417969
107,10.315817832946777
108,10.235025405883789
109,10.156173706054688
110,10.334261894226074
111,9.951810836791992
112,9.869722366333008
113,10.361928939819336
114,10.299517631530762
115,10.127843856811523
116,10.112298965454102
117,10.113456726074219
118,9.86601734161377
119,10.28488826751709
120,9.951159477233887
121,10.151806831359863
122,9.254382133483887
123,10.290767669677734
124,10.053135871887207
125,10.408949851989746
126,9.689597129821777
127,9.68338680267334
128,10.320237159729004
129,10.331977844238281
130,10.348250389099121
131,9.693058013916016
132,9.81188678741455
133,9.688037872314453
134,9.879117012023926
135,9.740514755249023
136,9.763458251953125
137,9.936873435974121
138,9.486481666564941
139,10.07722282409668
140,10.012939453125
141,10.071089744567871
142,9.793676376342773
143,9.755501747131348
144,9.981953620910645
145,9.701196670532227
146,9.677433967590332
147,10.182072639465332
148,9.85249137878418
149,10.052637100219727
150,10.056763648986816
151,9.563392639160156
152,10.036218643188477
153,10.05402660369873
154,9.97900390625
155,10.01266860961914
156,9.969749450683594
157,10.07433032989502
158,10.202932357788086
159,10.15639877319336
160,9.435675621032715
161,9.592766761779785
162,9.48091983795166
163,9.701210021972656
164,9.906789779663086
165,9.665840148925781
166,9.967101097106934
167,10.012207984924316
168,9.671195983886719
169,9.568448066711426
170,10.045336723327637
171,9.776392936706543
172,10.037456512451172
173,9.416778564453125
174,9.785272598266602
175,10.07511043548584
176,10.186954498291016
177,9.881572723388672
178,9.893887519836426
179,9.382044792175293
180,9.732467651367188
181,9.266691207885742
182,9.887413024902344
183,9.76827335357666
184,9.8131742477417
185,10.118993759155273
186,9.813331604003906
187,10.165777206420898
188,9.999316215515137
189,9.126224517822266
190,9.73867416381836
191,9.918638229370117
192,9.443440437316895
193,9.376031875610352
194,9.552906036376953
195,9.367624282836914
196,9.665422439575195
197,9.788054466247559
198,9.630583763122559
199,9.858162879943848
200,9.999835968017578
201,9.698670387268066
202,9.805134773254395
203,9.919624328613281
204,9.732282638549805
205,9.283219337463379
206,9.328351974487305
207,9.960138320922852
208,9.27856159210205
209,9.32238483428955
210,9.647171974182129
211,9.907369613647461
212,9.658235549926758
213,9.798370361328125
214,9.798810958862305
215,9.423017501831055
216,9.208074569702148
217,9.829517364501953
218,9.849509239196777
219,9.82093620300293
220,9.779730796813965
221,9.795477867126465
222,9.724489212036133
223,9.941153526306152
