step,loss
1,11.921612739562988
2,11.961459159851074
3,11.960932731628418
4,11.942631721496582
5,11.919039726257324
6,11.864523887634277
7,11.847705841064453
8,11.931658744812012
9,11.94894027709961
10,11.927085876464844
11,11.956543922424316
12,11.90128231048584
13,11.87711238861084
14,11.808025360107422
15,11.862866401672363
16,11.887614250183105
17,11.873339653015137
18,11.857813835144043
19,11.867522239685059
20,11.867696762084961
21,11.824095726013184
22,11.82506275177002
23,11.832038879394531
24,11.790926933288574
25,11.790863990783691
26,11.770903587341309
27,11.718554496765137
28,11.721393585205078
29,11.774991035461426
30,11.72005844116211
31,11.716557502746582
32,11.72237777709961
33,11.708952903747559
34,11.747424125671387
35,11.652320861816406
36,11.766979217529297
37,11.822139739990234
38,11.70480728149414
39,11.620153427124023
40,11.75113296508789
41,11.628414154052734
42,11.7527437210083
43,11.733087539672852
44,11.638195991516113
45,11.513087272644043
46,11.805853843688965
47,11.529873847961426
48,11.507790565490723
49,11.484885215759277
50,11.544336318969727
51,11.65645980834961
52,11.6429443359375
53,11.59205436706543
54,11.642931938171387
55,11.6350679397583
56,11.495967864990234
57,11.554288864135742
58,11.646810531616211
59,11.645488739013672
60,11.516731262207031
61,11.55019474029541
62,11.598827362060547
63,11.497945785522461
64,11.418761253356934
65,11.616841316223145
66,11.613826751708984
67,11.658463478088379
68,11.417830467224121
69,11.542533874511719
70,11.463448524475098
71,11.698076248168945
72,11.342489242553711
73,11.366544723510742
74,11.2059326171875
75,11.346095085144043
76,11.500935554504395
77,11.398005485534668
78,11.461617469787598
79,11.414714813232422
80,11.395692825317383
81,11.338810920715332
82,11.30849552154541
83,11.099127769470215
84,11.376911163330078
85,11.3452730178833
86,11.156293869018555
87,11.303545951843262
88,11.353913307189941
89,11.387781143188477
90,11.258955001831055
91,11.363276481628418
92,11.236019134521484
93,11.365538597106934
94,11.271687507629395
95,11.187639236450195
96,11.181259155273438
97,11.245855331420898
98,11.317566871643066
99,10.92105770111084
100,11.189237594604492
101,11.074440956115723
102,11.248737335205078
103,11.16594409942627
104,11.315279960632324
105,11.242103576660156
106,11.131056785583496
107,11.314757347106934
108,11.235931396484375
109,11.164109230041504
110,11.189460754394531
111,11.026140213012695
112,11.045743942260742
113,11.25551986694336
114,11.289936065673828
115,11.04072093963623
116,11.159153938293457
117,11.119877815246582
118,11.027621269226074
119,11.19563102722168
120,10.957281112670898
121,11.124692916870117
122,10.522547721862793
123,11.23727035522461
124,11.083491325378418
125,11.253819465637207
126,10.726396560668945
127,10.867198944091797
128,11.1672945022583
129,11.188610076904297
130,11.232133865356445
131,10.889079093933105
132,10.89301872253418
133,10.800912857055664
134,10.918194770812988
135,10.833626747131348
136,10.898475646972656
137,11.054189682006836
138,10.821861267089844
139,10.987415313720703
140,11.017142295837402
141,11.084044456481934
142,10.848058700561523
143,10.819365501403809
144,10.930989265441895
145,10.78784465789795
146,10.800711631774902
147,11.172216415405273
148,10.875921249389648
149,11.022431373596191
150,10.971139907836914
151,10.749565124511719
152,10.99235725402832
153,11.023923873901367
154,11.040665626525879
155,10.926700592041016
156,10.938658714294434
157,10.97196102142334
158,11.105439186096191
159,11.007203102111816
160,10.512126922607422
161,10.548478126525879
162,10.57938003540039
163,10.683881759643555
164,10.83908462524414
165,10.685762405395508
166,10.904094696044922
167,10.973408699035645
168,10.79179859161377
169,10.67419147491455
170,10.877007484436035
171,10.815815925598145
172,10.995308876037598
173,10.529194831848145
174,10.672965049743652
175,11.01476001739502
176,11.026289939880371
177,10.820474624633789
178,10.857466697692871
179,10.56428050994873
180,10.836959838867188
181,10.62905502319336
182,10.751002311706543
183,10.755387306213379
184,10.784806251525879
185,11.024190902709961
186,10.75421142578125
187,11.00352668762207
188,10.803500175476074
189,10.32547664642334
190,10.802511215209961
191,10.74050235748291
192,10.583934783935547
193,10.576991081237793
194,10.652350425720215
195,10.571380615234375
196,10.631057739257812
197,10.748425483703613
198,10.681864738464355
199,10.964138984680176
200,10.927268028259277
201,10.594732284545898
202,10.844297409057617
203,10.832762718200684
204,10.781672477722168
205,10.512422561645508
206,10.422870635986328
207,10.892929077148438
208,10.320773124694824
209,10.366473197937012
210,10.539032936096191
211,10.783534049987793
212,10.525444984436035
213,10.706576347351074
214,10.736329078674316
215,10.457659721374512
216,10.352503776550293
217,10.739365577697754
218,10.81592082977295
219,10.822487831115723
220,10.667017936706543
221,10.757880210876465
222,10.619302749633789
223,10.865113258361816
224,10.553314208984375
225,10.525030136108398
226,10.429003715515137
227,10.870426177978516
228,10.91172981262207
229,10.767706871032715
230,10.302648544311523
231,10.764683723449707
232,10.509703636169434
233,10.859272003173828
234,10.62718677520752
235,10.486604690551758
236,10.895088195800781
237,10.52648639678955
238,10.52070426940918
239,10.273350715637207
240,10.480984687805176
241,10.555219650268555
242,10.461579322814941
243,10.563789367675781
244,10.452421188354492
245,10.543914794921875
246,10.464942932128906
247,10.462419509887695
248,10.366483688354492
249,10.826675415039062
250,10.655743598937988
251,10.36281681060791
252,10.565442085266113
253,10.81486701965332
254,10.362346649169922
255,10.710992813110352
256,10.61460018157959
257,10.389081001281738
258,10.497312545776367
259,10.63956356048584
260,10.901811599731445
261,10.412137985229492
262,10.3801851272583
263,10.23539924621582
264,10.521716117858887
265,10.673962593078613
266,10.74976921081543
267,10.193428993225098
268,10.235906600952148
269,10.679084777832031
270,10.471771240234375
