step,loss
401,11.10998821258545
402,11.056756019592285
403,11.049509048461914
404,11.241193771362305
405,10.988120079040527
406,11.045278549194336
407,10.354509353637695
408,11.089865684509277
409,10.937729835510254
410,11.126492500305176
411,10.59981632232666
412,10.051918029785156
413,10.740423202514648
414,10.942893028259277
415,11.170598983764648
416,11.194987297058105
417,11.116537094116211
418,10.988232612609863
419,10.70449161529541
420,10.871840476989746
421,10.17841911315918
422,11.004410743713379
423,11.310405731201172
424,10.609040260314941
425,10.98582935333252
426,10.7460298538208
427,10.237039566040039
428,10.820930480957031
429,11.08051586151123
430,11.222262382507324
431,11.093023300170898
432,10.830520629882812
433,10.972482681274414
434,10.994486808776855
435,10.81386661529541
436,10.848774909973145
437,11.438876152038574
438,11.106857299804688
439,11.071703910827637
440,10.78674030303955
441,10.602583885192871
442,10.693756103515625
443,10.635563850402832
444,11.196732521057129
445,10.428529739379883
446,10.758943557739258
447,10.20700454711914
448,10.85318660736084
449,11.128079414367676
450,10.932479858398438
451,11.028971672058105
452,11.113547325134277
453,10.772936820983887
454,10.701519012451172
455,10.381031036376953
456,10.798338890075684
457,10.824381828308105
458,10.953099250793457
459,10.64721965789795
460,10.881264686584473
461,10.47050666809082
462,10.864116668701172
463,10.690210342407227
464,10.928472518920898
465,10.66386890411377
466,10.32757568359375
467,11.317156791687012
468,10.674178123474121
469,10.553484916687012
470,10.649158477783203
471,10.877459526062012
472,11.133298873901367
473,11.301797866821289
474,10.756464004516602
475,11.078264236450195
476,11.042433738708496
477,10.381827354431152
478,10.88536548614502
479,10.613959312438965
480,10.283984184265137
481,11.058635711669922
482,10.894615173339844
483,10.294246673583984
484,11.020919799804688
485,10.955305099487305
486,11.038886070251465
487,10.937886238098145
488,11.130997657775879
489,10.471477508544922
490,11.15561294555664
491,11.104619979858398
492,10.888583183288574
493,10.879071235656738
494,10.630233764648438
495,11.025090217590332
496,9.724349975585938
497,11.058265686035156
498,10.280303001403809
499,10.978853225708008
500,11.122252464294434
501,10.438716888427734
502,10.490630149841309
503,10.819375038146973
504,10.951325416564941
505,10.622187614440918
506,10.631583213806152
507,10.50158977508545
508,10.87154483795166
509,10.788400650024414
510,10.913810729980469
511,10.290343284606934
512,10.92172622680664
513,10.806783676147461
514,10.82786750793457
515,9.924400329589844
516,10.821671485900879
517,10.559463500976562
518,10.800325393676758
519,10.840571403503418
520,10.486586570739746
521,10.881535530090332
522,10.390358924865723
523,10.612208366394043
524,11.132038116455078
525,10.538662910461426
526,10.958840370178223
527,10.577105522155762
528,10.753716468811035
529,10.546836853027344
530,10.715279579162598
531,10.641783714294434
532,10.8024263381958
533,10.64265251159668
534,9.965392112731934
535,10.806407928466797
536,10.58328914642334
537,10.678297996520996
538,10.845061302185059
539,10.829543113708496
540,9.436617851257324
541,10.42377758026123
542,10.699877738952637
543,10.525252342224121
544,10.850046157836914
545,10.462187767028809
546,10.84626579284668
547,10.383707046508789
548,10.806808471679688
549,11.319047927856445
550,10.77571964263916
551,11.204254150390625
552,11.231497764587402
553,10.235001564025879
554,10.555567741394043
555,11.422863960266113
556,10.815587997436523
557,10.644697189331055
558,10.82505989074707
559,10.844204902648926
560,10.938220024108887
561,10.75142765045166
562,10.47465991973877
563,10.554130554199219
564,10.614786148071289
565,10.762127876281738
566,11.168692588806152
567,10.640019416809082
568,10.776131629943848
569,10.301952362060547
570,10.942342758178711
571,10.7699556350708
572,10.628336906433105
573,10.878832817077637
574,10.851966857910156
575,10.452065467834473
576,10.672725677490234
577,10.304646492004395
578,10.82091236114502
579,10.31505298614502
580,11.12484073638916
581,10.902670860290527
582,11.19887924194336
583,10.469931602478027
584,10.323366165161133
585,10.213858604431152
586,11.13492202758789
587,10.683433532714844
588,10.47895336151123
589,10.53978443145752
590,10.59653091430664
591,10.080379486083984
592,10.464284896850586
593,10.429169654846191
594,10.71116828918457
595,10.82880687713623
596,10.565006256103516
597,10.674225807189941
598,10.505485534667969
599,9.962014198303223
600,10.482810974121094
601,9.724292755126953
602,10.373726844787598
603,10.553391456604004
604,10.816762924194336
605,10.727930068969727
606,10.341713905334473
607,10.975188255310059
608,10.670297622680664
609,10.474668502807617
610,11.130074501037598
611,10.563597679138184
612,9.934910774230957
613,10.299718856811523
614,10.667248725891113
615,10.578481674194336
616,10.817071914672852
617,10.391958236694336
618,9.832626342773438
619,10.562975883483887
620,10.033735275268555
621,10.429499626159668
622,10.502907752990723
623,10.715330123901367
624,10.329475402832031
625,10.494485855102539
626,10.210575103759766
627,9.52380084991455
628,10.721041679382324
629,10.671370506286621
630,10.44273567199707
631,10.615851402282715
632,10.207165718078613
633,9.997632026672363
634,10.70484447479248
635,10.77415943145752
636,10.368508338928223
637,10.248353004455566
638,10.628752708435059
639,10.17640495300293
640,10.59803295135498
641,9.22154426574707
642,9.939597129821777
643,10.646474838256836
644,10.793172836303711
645,10.341084480285645
646,10.398323059082031
647,10.344120025634766
648,10.772289276123047
649,10.243673324584961
650,9.989620208740234
651,10.696270942687988
652,10.020517349243164
653,10.427901268005371
654,10.440576553344727
655,10.3345308303833
656,10.355903625488281
657,10.353922843933105
658,10.421431541442871
659,10.143777847290039
660,10.30591106414795
661,10.175304412841797
662,10.422009468078613
663,10.111381530761719
664,9.835272789001465
665,10.370614051818848
666,10.56847858428955
667,10.208532333374023
668,9.784396171569824
669,10.169495582580566
670,9.467963218688965
671,10.252817153930664
672,10.521334648132324
673,10.34294605255127
674,10.33190631866455
675,9.7256441116333
676,11.354194641113281
677,10.424544334411621
678,10.247157096862793
679,10.437204360961914
680,10.011369705200195
681,9.893560409545898
682,10.194005012512207
683,9.314253807067871
684,10.254682540893555
685,10.474696159362793
686,9.877822875976562
687,10.366021156311035
688,10.430217742919922
689,9.925677299499512
690,9.751450538635254
691,10.20521068572998
692,10.104711532592773
693,10.115510940551758
694,10.115249633789062
695,10.218507766723633
696,10.165290832519531
697,9.977582931518555
698,10.350839614868164
699,10.045838356018066
700,9.851675033569336
701,9.906208038330078
702,10.179198265075684
703,9.841226577758789
704,9.98196029663086
705,10.078280448913574
706,10.16238021850586
707,9.900140762329102
708,8.808769226074219
709,10.095412254333496
710,10.1095552444458
711,9.60766887664795
712,9.908175468444824
713,9.230029106140137
714,10.258655548095703
715,9.729752540588379
716,10.030990600585938
717,9.10047435760498
718,9.598549842834473
719,10.01163387298584
720,8.52436637878418
721,10.021011352539062
722,9.804195404052734
723,9.262904167175293
724,9.392677307128906
725,9.831236839294434
726,9.140717506408691
727,10.340163230895996
728,9.398372650146484
729,9.986910820007324
730,9.93030071258545
731,9.369905471801758
732,9.786388397216797
733,10.251768112182617
734,9.609649658203125
735,9.64716911315918
736,9.687235832214355
737,9.786162376403809
738,9.719655990600586
739,9.376498222351074
740,10.05794906616211
741,9.55898380279541
742,9.259515762329102
743,9.736373901367188
744,9.739933967590332
745,9.755362510681152
746,10.047338485717773
747,9.498441696166992
748,9.607389450073242
749,9.631810188293457
750,9.481762886047363
751,9.372692108154297
752,9.30739688873291
753,9.501904487609863
754,9.12922191619873
755,9.38985824584961
756,8.596108436584473
757,9.67117691040039
758,9.256962776184082
759,9.045414924621582
760,9.518789291381836
761,9.230289459228516
762,9.015378952026367
763,9.460671424865723
764,9.445036888122559
765,9.289057731628418
766,9.351644515991211
767,9.18209171295166
768,8.698697090148926
769,8.530782699584961
770,8.943072319030762
771,9.702934265136719
772,8.981027603149414
773,8.880035400390625
774,9.111735343933105
775,8.847675323486328
776,9.166194915771484
777,8.795438766479492
778,9.508233070373535
779,9.80239200592041
780,9.868404388427734
781,8.92165756225586
782,9.70978832244873
783,8.78403091430664
784,8.899927139282227
785,9.016660690307617
786,9.097315788269043
787,8.869895935058594
788,9.025012016296387
789,9.340994834899902
790,9.043201446533203
791,8.985429763793945
792,8.786568641662598
793,8.902400970458984
794,9.06743049621582
795,8.497861862182617
796,9.120927810668945
797,8.470130920410156
798,9.041132926940918
799,9.070237159729004
800,8.760795593261719
801,8.988445281982422
802,8.815381050109863
803,8.99297046661377
804,9.000106811523438
805,8.878430366516113
806,8.616594314575195
807,9.236828804016113
808,8.740788459777832
809,9.487517356872559
810,8.711350440979004
811,9.133026123046875
812,9.111461639404297
